lat,lon,direction,filename,filename_idx,gps_frame_pos
213,31.803,35.2128,6,JET_58_425_73_N_R_N_MX_3.9_1_26392_0.mat,152
214,31.803,35.2128,6,JET_58_425_73_N_R_N_MX_3.9_1_26392_0.mat,152
215,31.803,35.2128,6,JET_58_425_73_N_R_N_MX_3.9_1_26392_0.mat,152
216,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8207,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8208,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8209,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8210,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8211,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8212,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8213,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8214,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8215,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8216,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8217,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8218,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8219,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8220,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8221,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8222,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8223,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8224,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8225,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8226,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8227,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8228,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8229,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8230,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8231,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8232,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8233,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8234,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8235,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat,164
8236,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23204_0.mat,186
6,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23204_0.mat,186
7,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23378_0.mat,189
4129,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23378_0.mat,189
4130,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23378_0.mat,189
4131,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23378_0.mat,189
4132,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23378_0.mat,189
4133,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23378_0.mat,189
4134,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23378_0.mat,189
4135,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23378_0.mat,189
4136,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23378_0.mat,189
4137,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23378_0.mat,189
4154,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23378_0.mat,189
4155,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23504_6.mat,199
7731,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23504_6.mat,199
7732,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23504_6.mat,199
7733,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23504_6.mat,199
7734,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23504_6.mat,199
7735,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23504_6.mat,199
7736,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23504_6.mat,199
7737,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23504_6.mat,199
7738,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23504_6.mat,199
7739,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23504_6.mat,199
7740,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23504_6.mat,199
7741,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23504_6.mat,199
7742,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23504_6.mat,199
7743,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23504_6.mat,199
7744,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23504_6.mat,199
7745,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
1,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
2,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
3,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
4,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
5,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
6,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
7,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
8,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
9,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
10,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
11,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
12,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
13,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
14,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
15,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
16,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
17,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
18,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
19,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
20,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
21,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
22,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
23,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
24,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
25,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
26,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
27,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
28,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
29,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
30,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
31,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
32,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
33,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
34,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
35,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
36,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
37,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
38,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
39,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
40,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
41,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
42,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
43,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
44,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
45,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
46,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
49,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
50,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
51,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23537_0.mat,201
52,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
546,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
547,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
548,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
549,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
550,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
551,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
552,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
553,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
554,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
555,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
556,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
557,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
558,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
559,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
560,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
561,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
562,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
563,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
564,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
565,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
566,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
567,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
568,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
569,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
570,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
571,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
572,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
573,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
574,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23564_6.mat,210
575,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23702_13.mat,216
6955,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23702_13.mat,216
6956,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23702_13.mat,216
6968,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23702_13.mat,216
6969,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23702_13.mat,216
6970,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23702_13.mat,216
6971,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23702_13.mat,216
6972,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23702_13.mat,216
6973,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23702_13.mat,216
6974,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23702_13.mat,216
6975,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23702_13.mat,216
6976,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23702_13.mat,216
6977,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23702_13.mat,216
6978,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23702_13.mat,216
6979,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_2.mat,224
35,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_2.mat,224
36,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_2.mat,224
37,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_2.mat,224
38,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_2.mat,224
6876,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_2.mat,224
6877,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_2.mat,224
6878,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_2.mat,224
6879,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_2.mat,224
6880,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_2.mat,224
6881,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_2.mat,224
6882,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_2.mat,224
6883,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_2.mat,224
6884,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_2.mat,224
6885,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_2.mat,224
6886,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_2.mat,224
6887,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_2.mat,224
6888,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_2.mat,224
6889,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_2.mat,224
6890,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
1,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
2,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
3,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
4,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
5,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
6,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
7,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
8,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
9,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
10,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
11,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
12,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
13,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
14,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
15,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
16,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
17,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
18,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
19,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
20,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
21,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
22,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
23,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
24,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
25,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
26,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
27,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
28,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
29,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
30,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
31,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
32,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
33,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
34,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_23712_3.mat,225
35,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_25154_6.mat,236
1083,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_25154_6.mat,236
1084,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_25154_6.mat,236
1085,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_25154_6.mat,236
1086,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_25154_6.mat,236
1087,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_25154_6.mat,236
1088,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_25154_6.mat,236
1089,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_25154_6.mat,236
1090,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_26331_6.mat,252
87,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_26331_6.mat,252
88,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_26331_6.mat,252
89,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_26434_2.mat,256
3176,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_26434_2.mat,256
3177,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_26434_2.mat,256
3178,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_26434_2.mat,256
3179,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_26434_2.mat,256
3180,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_26434_2.mat,256
3181,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_26434_2.mat,256
3182,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_26434_2.mat,256
3183,31.803,35.2128,6,JET_83-108-70_D_CL_MX_3.9_26434_2.mat,256
3184,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_23501_0.mat,275
70,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10081,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10082,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10083,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10084,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10085,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10086,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10087,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10088,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10089,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10090,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10091,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10092,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10093,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10094,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10095,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10096,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10097,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10098,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10099,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10103,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10104,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10105,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10106,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10111,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10112,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10113,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10114,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10115,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10116,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10117,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10118,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10119,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10120,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10121,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10122,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10123,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10124,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10125,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10126,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10127,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10128,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10129,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10130,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10131,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10132,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10133,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10134,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10135,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10136,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10137,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10138,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10139,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10140,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10141,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10142,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10143,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10144,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10145,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10146,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10147,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10148,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10149,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10150,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10151,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10152,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10153,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10154,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10155,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10156,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10157,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10158,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10159,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10160,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10161,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10162,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10163,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10164,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10165,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10166,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
10167,31.803,35.2128,6,JET_83-108-70_D_OC_MX_3.9_26334_1.mat,278
