"","lat","lon","direction","filename","gps_frame_pos","frameIdx","road_lin","road_quad","road_both","sign_frames_ago","sign_W","sign_H","sign_sysType","sign_signType"
"7834",31.7998,35.2132,6,"JET_58_425_73_D_CL_MX_3.9_27649_3.mat",8295,790803,0.027898089401424,-0.00383008178323508,-0.97407092526555,200,-1,-1,-1,-1
"7835",31.7998,35.2132,6,"JET_58_425_73_D_CL_MX_3.9_27649_3.mat",8296,790923,0.0294592542573811,-0.00384152587503195,-0.947425264865159,200,-1,-1,-1,-1
"7836",31.7998,35.2132,6,"JET_58_425_73_D_CL_MX_3.9_27649_3.mat",8297,790947,0.031449572555721,-0.00388253387063742,-0.924022097140549,200,-1,-1,-1,-1
"7837",31.7998,35.2132,6,"JET_58_425_73_D_CL_MX_3.9_27649_3.mat",8298,790983,0.0350630445405842,-0.00391972716897726,-0.866629976779221,200,-1,-1,-1,-1
"7838",31.7998,35.2132,6,"JET_58_425_73_D_CL_MX_3.9_27649_3.mat",8299,791019,0.0350630445405842,-0.00391972716897726,-0.866629976779221,200,-1,-1,-1,-1
"7839",31.7998,35.2132,6,"JET_58_425_73_D_CL_MX_3.9_27649_3.mat",8300,791103,0.0350630445405842,-0.00391972716897726,-0.866629976779221,200,-1,-1,-1,-1
"7840",31.7998,35.2132,6,"JET_58_425_73_D_CL_MX_3.9_27649_3.mat",8301,791283,0.0350630445405842,-0.00391972716897726,-0.866629976779221,200,-1,-1,-1,-1
"7841",31.7998,35.2132,6,"JET_58_425_73_D_CL_MX_3.9_27649_3.mat",8302,791415,0.0350630445405842,-0.00391972716897726,-0.866629976779221,200,-1,-1,-1,-1
"7842",31.7998,35.2132,6,"JET_58_425_73_D_CL_MX_3.9_27649_3.mat",8303,791463,0.0350630445405842,-0.00391972716897726,-0.866629976779221,200,-1,-1,-1,-1
"7843",31.7998,35.2132,6,"JET_58_425_73_D_CL_MX_3.9_27649_3.mat",8304,791643,0.045199203770608,-0.00391113152727485,-0.660468535497782,200,-1,-1,-1,-1
"7844",31.7998,35.2132,6,"JET_58_425_73_D_CL_MX_3.9_27649_3.mat",8305,791823,0.0257705178111792,-0.0037816297262907,-0.997241534292697,200,-1,-1,-1,-1
"7845",31.7998,35.2132,6,"JET_58_425_73_D_CL_MX_3.9_27649_3.mat",8306,792003,0.00501867095008503,-0.00392957078292966,-1.47145489417016,200,-1,-1,-1,-1
"7846",31.7998,35.2132,6,"JET_58_425_73_D_CL_MX_3.9_27649_3.mat",8307,792063,0.004669807292521,-0.00380838382989168,-1.42995738610625,200,-1,-1,-1,-1
"7847",31.7998,35.2132,6,"JET_58_425_73_D_CL_MX_3.9_27649_3.mat",8308,792183,-0.00650895051658132,-0.00356162525713444,-1.5548291131854,200,-1,-1,-1,-1
"7848",31.7998,35.2132,6,"JET_58_425_73_D_CL_MX_3.9_27649_3.mat",8309,792207,0.00599988615140329,-0.00355942873284221,-1.30377377010882,200,-1,-1,-1,-1
"7849",31.7998,35.2132,6,"JET_58_425_73_D_CL_MX_3.9_27649_3.mat",8310,792243,-0.00213664444163434,-0.00351924588903785,-1.45043124444783,200,-1,-1,-1,-1
"7850",31.7998,35.2132,6,"JET_58_425_73_D_CL_MX_3.9_27649_3.mat",8311,792363,0.00388962356373679,-0.00361652066931129,-1.36881579644978,200,-1,-1,-1,-1
"7851",31.7998,35.2132,6,"JET_58_425_73_D_CL_MX_3.9_27649_3.mat",8312,792387,0.000587049406021942,-0.00377959897741676,-1.50009860284626,200,-1,-1,-1,-1
"7852",31.7998,35.2132,6,"JET_58_425_73_D_CL_MX_3.9_27649_3.mat",8313,792423,0.0929694804362952,-0.0041067092679441,0.216705901548265,200,-1,-1,-1,-1
"7853",31.7998,35.2132,6,"JET_58_425_73_D_RN_MX_3.9_26171_0.mat",3483,126297,0.266814219392835,-0.000200939364731298,5.25590864196419,200,-1,-1,-1,-1
"7854",31.7998,35.2132,6,"JET_58_425_73_N_R_N_MX_3.9_26391_2.mat",9254,404107,0.00511675840243707,-0.002961705904454,-1.08234719373286,200,-1,-1,-1,-1
"7855",31.7998,35.2132,6,"JET_58_425_73_N_R_N_MX_3.9_26391_2.mat",9255,404143,0.0186217362061144,-0.00256328005343676,-0.652877297252416,200,-1,-1,-1,-1
"7856",31.7998,35.2132,6,"JET_58_425_73_N_R_N_MX_3.9_26391_2.mat",9256,404179,0.0453464058227837,-0.00145616242662072,0.324463145807386,200,-1,-1,-1,-1
"7857",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8098,293021,0.0299473225139083,-0.00282066268846393,-0.529318625107406,106,0.469789266586304,0.449409544467926,0,244
"7858",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8099,293073,0.0398667212575676,-0.00520732812583447,-1.28559682518244,200,-1,-1,-1,-1
"7859",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8100,293093,0.0288525047712029,-0.00522216549143195,-1.51181610114872,200,-1,-1,-1,-1
"7860",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8101,293129,0.0353898347355426,-0.00554580288007856,-1.51052445732057,200,-1,-1,-1,-1
"7861",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8102,293165,0.0575302617624405,-0.00561424437910319,-1.09509251639247,200,-1,-1,-1,-1
"7862",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8103,293201,0.0495764400810004,-0.00152151100337505,0.382924400269986,200,-1,-1,-1,-1
"7863",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8104,293253,0.069900193437934,-0.00158826820552349,0.762696586549282,200,-1,-1,-1,-1
"7864",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8105,293273,0.0758549358695746,-0.00160066597163677,0.876832328736782,200,-1,-1,-1,-1
"7865",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8106,293309,0.0568164533935488,-0.00159322796389461,0.499037882313133,200,-1,-1,-1,-1
"7866",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8107,293345,0.0530133695341647,-0.00154545204713941,0.442086571827531,200,-1,-1,-1,-1
"7867",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8108,293381,0.0505445144139231,-0.0015227529220283,0.40178911946714,200,-1,-1,-1,-1
"7868",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8109,293433,0.0484962837770582,-0.00146379414945841,0.384408015757799,200,-1,-1,-1,-1
"7869",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8110,293453,0.0475355396047235,-0.00143672991544008,0.376018825918436,200,-1,-1,-1,-1
"7870",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8111,293489,0.0471344964578749,-0.00141736213117838,0.375745076686145,200,-1,-1,-1,-1
"7871",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8112,293525,0.0486846991814674,-0.00139034958556295,0.417554149404169,200,-1,-1,-1,-1
"7872",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8113,293561,0.0455107284709812,-0.001359305344522,0.366492431610823,200,-1,-1,-1,-1
"7873",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8114,293613,0.0450079290196301,-0.00130256917327643,0.37913091108203,200,-1,-1,-1,-1
"7874",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8115,293633,0.0437190699391068,-0.00128252943977714,0.36136962287128,200,-1,-1,-1,-1
"7875",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8116,293669,0.0437190699391068,-0.00128252943977714,0.36136962287128,200,-1,-1,-1,-1
"7876",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8117,293705,0.0433333122171462,-0.00127013446763158,0.358612457290292,200,-1,-1,-1,-1
"7877",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8118,293741,0.0430334666743876,-0.00126404035836459,0.355053190141917,200,-1,-1,-1,-1
"7878",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8119,293793,0.0426019364967943,-0.00125895161181688,0.348458085209132,200,-1,-1,-1,-1
"7879",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8120,293813,0.0426019364967943,-0.00125895161181688,0.348458085209132,200,-1,-1,-1,-1
"7880",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8121,293849,0.0426019364967943,-0.00125895161181688,0.348458085209132,200,-1,-1,-1,-1
"7881",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8122,293885,0.0396608049049974,-0.00127897877246142,0.281624589115382,200,-1,-1,-1,-1
"7882",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8123,293921,0.0379308396950364,-0.00136004108935595,0.21460035815835,200,-1,-1,-1,-1
"7883",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",8124,293973,0.118698471225798,-0.00155459064990282,1.75213316455483,200,-1,-1,-1,-1
"7884",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23204_0.mat",81,10799,-0.108532108366489,0.00218624621629715,-1.29614368081093,40,0.474955081939697,0.474955081939697,0,6
"7885",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23204_0.mat",82,10835,0.162635612860322,-0.000723036006093024,2.96349785476923,26,0.54754239320755,0.54754239320755,0,208
"7886",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23204_0.mat",83,10891,0.0879846171475946,-0.00194926606491208,0.979985916987061,82,0.54754239320755,0.54754239320755,0,208
"7887",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23564_6.mat",495,56837,0.125206022243947,-0.00128568848595023,1.98984505049884,103,0.503673672676086,0.503673672676086,0,199
"7888",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23702_13.mat",6904,276333,0.126774987578392,-0.0103023499250412,-1.58544021844864,200,-1,-1,-1,-1
"7889",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6721,247065,0.00800946354866048,-0.0121614038944244,-4.70437228679657,200,-1,-1,-1,-1
"7890",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6722,247121,-0.0361866555176669,-0.0125611391849816,-5.74818878434598,200,-1,-1,-1,-1
"7891",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6723,247141,-0.0445422377437352,-0.0130413044244051,-6.10736652463674,200,-1,-1,-1,-1
"7892",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6724,247173,-0.0483678005635734,-0.0137247927486897,-6.45727311074733,200,-1,-1,-1,-1
"7893",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6725,247209,-0.0564641981385645,-0.00843217270448805,-4.50215304456651,200,-1,-1,-1,-1
"7894",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6726,247245,-0.0564641981385645,-0.00843217270448805,-4.50215304456651,200,-1,-1,-1,-1
"7895",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6727,247301,-0.0564641981385645,-0.00843217270448805,-4.50215304456651,200,-1,-1,-1,-1
"7896",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6728,247321,-0.0564641981385645,-0.00843217270448805,-4.50215304456651,200,-1,-1,-1,-1
"7897",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6729,247353,-0.0564641981385645,-0.00843217270448805,-4.50215304456651,200,-1,-1,-1,-1
"7898",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6730,247389,-0.0564641981385645,-0.00843217270448805,-4.50215304456651,200,-1,-1,-1,-1
"7899",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6731,247425,-0.0417895180173219,-0.000254930462688206,-0.93776254542172,200,-1,-1,-1,-1
"7900",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6732,247481,-0.0417895180173219,-0.000254930462688206,-0.93776254542172,200,-1,-1,-1,-1
"7901",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6733,247501,-0.0417895180173219,-0.000254930462688206,-0.93776254542172,200,-1,-1,-1,-1
"7902",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6734,247533,-0.0869650045409796,-5.08083030581535e-05,-1.75962341204285,200,-1,-1,-1,-1
"7903",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6735,247569,-0.0631497053429484,-0.000244618393480777,-1.36084146425128,200,-1,-1,-1,-1
"7904",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6736,247605,-0.0638310942798853,-0.000247789546847342,-1.37573770433664,200,-1,-1,-1,-1
"7905",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6737,247661,-0.0638310942798853,-0.000247789546847342,-1.37573770433664,200,-1,-1,-1,-1
"7906",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6738,247681,-0.0638310942798853,-0.000247789546847342,-1.37573770433664,200,-1,-1,-1,-1
"7907",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6739,247713,-0.0638310942798853,-0.000247789546847342,-1.37573770433664,200,-1,-1,-1,-1
"7908",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6740,247749,-0.0638310942798853,-0.000247789546847342,-1.37573770433664,200,-1,-1,-1,-1
"7909",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6741,247785,-0.0638310942798853,-0.000247789546847342,-1.37573770433664,200,-1,-1,-1,-1
"7910",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6742,247841,-0.0638310942798853,-0.000247789546847342,-1.37573770433664,200,-1,-1,-1,-1
"7911",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6743,247861,-0.0638310942798853,-0.000247789546847342,-1.37573770433664,200,-1,-1,-1,-1
"7912",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6744,247893,-0.0638310942798853,-0.000247789546847342,-1.37573770433664,200,-1,-1,-1,-1
"7913",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6745,247929,-0.0638310942798853,-0.000247789546847342,-1.37573770433664,200,-1,-1,-1,-1
"7914",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6746,247965,-0.0638310942798853,-0.000247789546847342,-1.37573770433664,200,-1,-1,-1,-1
"7915",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6747,248021,-0.0638310942798853,-0.000247789546847342,-1.37573770433664,200,-1,-1,-1,-1
"7916",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6748,248041,-0.0638310942798853,-0.000247789546847342,-1.37573770433664,200,-1,-1,-1,-1
"7917",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6749,248073,-0.0638310942798853,-0.000247789546847342,-1.37573770433664,200,-1,-1,-1,-1
"7918",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6750,248109,-0.0638310942798853,-0.000247789546847342,-1.37573770433664,200,-1,-1,-1,-1
"7919",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6751,248145,-0.0638310942798853,-0.000247789546847342,-1.37573770433664,200,-1,-1,-1,-1
"7920",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6752,248201,-0.0638310942798853,-0.000247789546847342,-1.37573770433664,200,-1,-1,-1,-1
"7921",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6753,248221,-0.0638310942798853,-0.000247789546847342,-1.37573770433664,200,-1,-1,-1,-1
"7922",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6754,248253,-0.0638310942798853,-0.000247789546847342,-1.37573770433664,200,-1,-1,-1,-1
"7923",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6755,248289,-0.0638310942798853,-0.000247789546847342,-1.37573770433664,200,-1,-1,-1,-1
"7924",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6756,248325,-0.0638310942798853,-0.000247789546847342,-1.37573770433664,200,-1,-1,-1,-1
"7925",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6757,248381,-0.0638310942798853,-0.000247789546847342,-1.37573770433664,200,-1,-1,-1,-1
"7926",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6758,248401,-0.0828392715193328,5.54551370441829e-05,-1.63460337556898,200,-1,-1,-1,-1
"7927",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6759,248433,-0.0697870936244726,1.1397525668143e-05,-1.39118286222219,200,-1,-1,-1,-1
"7928",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6760,248469,-0.0474394372664391,7.38385133445243e-05,-0.919253339990972,200,-1,-1,-1,-1
"7929",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6761,248505,-0.0539404211565852,1.86702236533177e-05,-1.07134033367038,200,-1,-1,-1,-1
"7930",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6762,248561,-0.0526664768345651,-9.09483060241322e-06,-1.05696746893227,200,-1,-1,-1,-1
"7931",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6763,248581,-0.0545224916189908,-3.781355917454e-05,-1.10557525604963,200,-1,-1,-1,-1
"7932",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6764,248613,-0.0554334833286701,-4.08296473324328e-05,-1.12500152550638,200,-1,-1,-1,-1
"7933",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6765,248649,-0.0552436794154344,-4.71719540655657e-05,-1.12374236993491,200,-1,-1,-1,-1
"7934",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6766,248685,-0.0552436794154344,-4.71719540655657e-05,-1.12374236993491,200,-1,-1,-1,-1
"7935",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6767,248741,-0.0294599791988731,-0.000312809832394121,-0.714323516935111,200,-1,-1,-1,-1
"7936",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6768,248761,-0.0294599791988731,-0.000312809832394121,-0.714323516935111,200,-1,-1,-1,-1
"7937",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6769,248793,-0.0294599791988731,-0.000312809832394121,-0.714323516935111,200,-1,-1,-1,-1
"7938",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6770,248829,-0.0294599791988731,-0.000312809832394121,-0.714323516935111,200,-1,-1,-1,-1
"7939",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6771,248865,-0.0336724268272519,-0.00028043147176504,-0.785621125251055,200,-1,-1,-1,-1
"7940",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6772,248921,-0.109270780719816,-7.92918726801963e-05,-2.2171323634684,200,-1,-1,-1,-1
"7941",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6773,248941,-0.109270780719816,-7.92918726801963e-05,-2.2171323634684,200,-1,-1,-1,-1
"7942",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6774,248973,-0.084404082596302,-6.10202550888166e-06,-1.69052246212959,200,-1,-1,-1,-1
"7943",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6775,249009,-0.0790509307757021,-1.1387281119821e-05,-1.58557352796197,200,-1,-1,-1,-1
"7944",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6776,249045,-0.0698591716587541,-4.04678285121967e-05,-1.41337056457996,200,-1,-1,-1,-1
"7945",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6777,249101,-0.0680312655866143,-5.17852604389266e-05,-1.38133941590786,200,-1,-1,-1,-1
"7946",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6778,249121,-0.0680312655866143,-5.17852604389266e-05,-1.38133941590786,200,-1,-1,-1,-1
"7947",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6779,249153,-0.0694575517438353,-5.69154508411864e-05,-1.41191721521318,200,-1,-1,-1,-1
"7948",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6780,249189,-0.0594765193760393,-4.14215028286025e-05,-1.20609898865223,200,-1,-1,-1,-1
"7949",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6781,249225,-0.0573018864728508,-4.66550700366542e-05,-1.16469975747168,200,-1,-1,-1,-1
"7950",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6782,249281,-0.0590950269252059,-4.77638095617366e-05,-1.20100606232881,200,-1,-1,-1,-1
"7951",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6783,249301,-0.0602750096470114,-6.00349158048709e-05,-1.22951415926218,200,-1,-1,-1,-1
"7952",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6784,249333,-0.0657139467075464,-6.74342736601905e-05,-1.341252643615,200,-1,-1,-1,-1
"7953",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6785,249369,-0.0677181046456097,-6.61704689264315e-05,-1.38083028048277,200,-1,-1,-1,-1
"7954",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6786,249405,-0.0688585439696908,-6.60670921206463e-05,-1.40359771624208,200,-1,-1,-1,-1
"7955",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6787,249461,-0.0710709908045829,-6.79227523505664e-05,-1.44858891703189,200,-1,-1,-1,-1
"7956",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6788,249481,-0.0709949295967815,-6.99851661920581e-05,-1.44789265841245,200,-1,-1,-1,-1
"7957",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6789,249513,-0.0714204235002398,-7.10422173142438e-05,-1.45682535693049,200,-1,-1,-1,-1
"7958",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6790,249549,-0.0714204235002398,-7.10422173142438e-05,-1.45682535693049,200,-1,-1,-1,-1
"7959",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6791,249585,-0.0717571481131015,-7.39549286663587e-05,-1.46472493372857,200,-1,-1,-1,-1
"7960",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6792,249641,-0.0706495216116308,-7.81314447522196e-05,-1.4442430101335,200,-1,-1,-1,-1
"7961",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6793,249661,-0.0706495216116308,-7.81314447522196e-05,-1.4442430101335,200,-1,-1,-1,-1
"7962",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6794,249693,-0.0731347420252859,-7.36447982490061e-05,-1.49215275980532,200,-1,-1,-1,-1
"7963",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6795,249729,-0.0721441071480511,-7.47535377740888e-05,-1.47278355807066,200,-1,-1,-1,-1
"7964",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6796,249765,-0.121057109162211,-7.57072120904968e-05,-2.45142506808042,200,-1,-1,-1,-1
"7965",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6797,249821,-0.0443855088204143,-7.57072120904978e-05,-0.917993061244485,200,-1,-1,-1,-1
"7966",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6798,249841,0.0377020079642536,-7.66608864069019e-05,0.72337580472231,200,-1,-1,-1,-1
"7967",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_25154_6.mat",929,40663,-0.0029687512665987,-0.00111070834100246,-0.50365836173296,200,-1,-1,-1,-1
"7968",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_25154_6.mat",930,40699,0.00267890803515915,-0.00110880099236965,-0.389942236244678,200,-1,-1,-1,-1
"7969",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_25154_6.mat",931,40747,0.00267890803515915,-0.00110880099236965,-0.389942236244678,200,-1,-1,-1,-1
"7970",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_25154_6.mat",932,40771,0.00267890803515915,-0.00110880099236965,-0.389942236244678,200,-1,-1,-1,-1
"7971",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_25154_6.mat",933,40807,0.00267890803515915,-0.00110880099236965,-0.389942236244678,200,-1,-1,-1,-1
"7972",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_25154_6.mat",934,40843,0.00267890803515915,-0.00110880099236965,-0.389942236244678,200,-1,-1,-1,-1
"7973",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_25154_6.mat",935,40879,0.00267890803515915,-0.00110880099236965,-0.389942236244678,200,-1,-1,-1,-1
"7974",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_25154_6.mat",936,40927,0.00267890803515915,-0.00110880099236965,-0.389942236244678,200,-1,-1,-1,-1
"7975",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_25154_6.mat",937,40951,0.00267890803515915,-0.00110880099236965,-0.389942236244678,200,-1,-1,-1,-1
"7976",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_25154_6.mat",938,40987,0.00267890803515915,-0.00110880099236965,-0.389942236244678,200,-1,-1,-1,-1
"7977",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_25154_6.mat",939,41023,0.00267890803515915,-0.00110880099236965,-0.389942236244678,200,-1,-1,-1,-1
"7978",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_25154_6.mat",940,41059,0.00267890803515915,-0.00110880099236965,-0.389942236244678,200,-1,-1,-1,-1
"7979",31.7998,35.2132,6,"JET_83-108-70_D_CL_MX_3.9_25154_6.mat",941,41107,0.00267890803515915,-0.00110880099236965,-0.389942236244678,200,-1,-1,-1,-1
